Country Name,Indicator Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Korea,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
China,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1
China,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1
Egypt,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Egypt,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
El Salvador,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48743739,0.52077072,0.65410405,0.72077072,0.68743739,0.75410405,0.75410405,0.75410405,0.84408891,0.92257776,0.928,0.9472,0.93751109,0.9344,0.9336,0.9488,0.93591109,0.88008891,0.87395557,0.88853333,0.88844448,0.89937781,0.90017776,0.88862224,0.88728891,0.89688891,0.8952,0.89777776
El Salvador,extfin,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,1,1,1,1,1,1,1,1,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
El Salvador,domfin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555556,0.0555556,0.0555556,0.1111111,0.2222222,0.4444444,0.5,0.5555556,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7222222,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333
El Salvador,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15476190476,0.53571428571,0.70238095238,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.91666666667,0.91666666667,0.91666666667
El Salvador,labor,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594,0.7922594
El Salvador,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
El Salvador,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Estonia,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Estonia,prdm,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.15476190476,0.22619047619,0.22619047619,0.36904761905,0.36904761905,0.36904761905,0.36904761905,0.44047619048,0.44047619048,0.44047619048,0.58333333333,0.58333333333,0.75,0.75,0.75,0.83333333333,0.83333333333
Mexico,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,2,2,2,1.5,1.5,1.5,1.5,1.5,2,2,1,1,1,1,1.5,2,2,2,2,2,2
Mexico,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,trade,0.88171648,0.88307381,0.88156832,0.88023115,0.88023115,0.9320648,0.9320648,0.93202304,0.93657003,0.93649947,0.94122592,0.94192565,0.94866229,0.94874608,0.94874608,0.97208885,0.96897776,0.9456,0.95715552,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Netherlands,labor,0.6833684,0.6833684,0.6833684,0.6833684,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.678126,0.6175961,0.6175961,0.6175961,0.6075751,0.6075751,0.6075751,0.6075751,0.6075751,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5734151,0.5737157,0.5737157,0.5737157
Netherlands,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Netherlands,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Netherlands,extfin_in,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Netherlands,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Netherlands,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Netherlands,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Argentina,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,1,1,0.5,1,1,1,1.5,1.5,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1
Argentina,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,1,1,0.5,1,1,1,1.5,1.5,2,2,2,2,2,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1
Argentina,extfin_in,0,0,0,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,1.5,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Brazil,domfin,0.0555556,0.0555556,0.0555556,0.2222222,0.2222222,0.2222222,0.0555556,0.2222222,0.2222222,0.2222222,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.2222222,0.3333333,0.2777778,0.3333333,0.3333333,0.3333333,0.3888889,0.3888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5555556,0.5555556,0.5555556,0.5555556,0.6111111,0.6111111,0.6111111,0.7222222,0.6666667,0.6666667,0.7222222,0.7222222,0.7777778
Colombia,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0.5,0.5,1,1,1.5,1.5,1.5,2,2,2,2,2,2,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5,1.5
Colombia,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,1,1.5,1,1.5,1.5,1,1,1.5,1.5,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5
New Zealand,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Egypt,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Kyrgyz Republic,domfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1666667,0.1666667,0.2222222,0.3333333,0.5,0.6666667,0.6666667,0.6666667,0.6111111,0.6111111,0.6666667,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222
Greece,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,2,2,2,2,2,2,2,2
Guatemala,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74106763,0.64106763,0.77440096,0.77440096,0.77440096,0.77440096,0.77440096,0.77440096,0.84728891,0.84728891,0.85911109,0.86497776,0.87004448,0.83893333,0.93635557,0.93857776,0.94302224,0.92044448,0.94053333,0.94177776,0.95235552,0.96044443,0.95546667,0.96364443,0.96453333,0.96568891,0.96595552,0.9688
Guatemala,extfin,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Guatemala,labor,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903,0.9036903
Guatemala,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,1.5,1.5,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,1.5,1.5,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,1.5,1.5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Hong Kong SAR,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hong Kong SAR,domfin,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444
Sweden,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Switzerland,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
France,extfin,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.625,0.625,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
France,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
France,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Hong Kong SAR,prdm,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.30952380952,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.52380952381,0.59523809524,0.59523809524,0.59523809524
Hong Kong SAR,labor,0.9723836,0.9723836,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9449624,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.9104409,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457,0.8017457
Hungary,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Paraguay,extfin,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,domfin,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2777778,0.2777778,0.2777778,0.2777778,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.2777778,0.2777778,0.5,0.5,0.5,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.8333333,0.7222222,0.7777778,0.7777778,0.7777778,0.7777778,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222
Paraguay,labor,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.85483,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298,0.6797298
Tanzania,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Thailand,labor,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.909865,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751,0.8811751
Bulgaria,labor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7157922,0.7157922,0.7157922,0.7157922,0.7157922,0.6730357,0.6730357,0.6730357,0.7265338,0.7272019,0.7256987,0.7256987,0.7256987,0.7256987,0.7206882,0.7206882,0.7206882,0.7206882,0.7206882,0.7206882,0.7206882,0.7206882
Georgia,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84568891,0.84568891,0.84648891,0.84551109,0.86577776,0.86693333,0.8712,0.88311109,0.92826667,0.92844443,0.92915552,0.92924448,0.92302219,0.92222224,0.92275557,0.91930576
Korea,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2
Kyrgyz Republic,extfin_in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,domfin,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.0555556,0.0555556,0.0555556,0.1111111,0.2777778,0.3333333,0.3333333,0.4444444,0.5,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.7222222,0.7222222,0.7777778,0.7222222,0.6666667,0.6666667,0.6666667,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778
Guatemala,prdm,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.53571428571,0.61904761905,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.91666666667,0.91666666667,0.91666666667
Guatemala,extfin_out,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Guatemala,extfin_in,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Hong Kong SAR,extfin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Canada,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91422224,0.91422224,0.91422224,0.91422224,0.92035552,0.92035552,0.91706667,0.92844443,0.93831109,0.95333333,0.95591109,0.95715552,0.95306667,0.95653333,0.96044443,0.96115552,0.96097776,0.96231109,0.96257781,0.9624,0.96293333,0.96871115,0.96915557,0.97048891,0.972,0.97742224
Canada,domfin,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.9444444,0.9444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Canada,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Canada,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Dominican Republic,extfin,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.625,0.625,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.75,0.75,1,1,1,1,1,1,1
Czech Republic,prdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.52380952381,0.60714285714,0.60714285714,0.60714285714,0.60714285714,0.67857142857,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524
Czech Republic,labor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5386726,0.5386726,0.5386726,0.5386726,0.5386726,0.5386726,0.5386726,0.5386726,0.5005926,0.5005926,0.5005926,0.5005926,0.5005926,0.5005926,0.5265708,0.5265708,0.5265708,0.5265708,0.5265708,0.5777978,0.5777978,0.5777978
Czech Republic,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Czech Republic,extfin_in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2
Denmark,trade,0.68168272,0.68325205,0.68163829,0.68048091,0.68048091,0.73188448,0.73188448,0.73225627,0.73695029,0.73700235,0.74152245,0.74233451,0.81500197,0.81518725,0.81518725,0.83875552,0.96897776,0.9456,0.95715552,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.95476005
Pakistan,trade,0.03333333,0.03333333,0.03333333,0.03333333,0.03333333,0.03333333,0.03333333,0.05401403,0.05401403,0.02068069,0.02068069,0,0,0,0,0,0,0.03333333,0.1,0.1,0.13333333,0.13333333,0.2216,0.26091109,0.29985061,0.29457776,0.58551109,0.55644448,0.5872,0.61368891,0.61697781,0.62293333,0.6368,0.6352,0.63422224,0.50853333,0.50257776,0.53511109,0.53875552,0.54097776,0.53653333,0.5456
Pakistan,extfin,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Pakistan,domfin,0.1111111,0.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555556,0.1111111,0.2777778,0.2777778,0.2777778,0.2777778,0.3888889,0.3888889,0.5,0.5,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222
Pakistan,labor,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8051419,0.8106964,0.8106964,0.8106964,0.8015701,0.8015701,0.8015701
Pakistan,extfin_out,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
